#  i    j    k    l   func     coefficients (OPLS Fourier dihedraltypes translated to Gromacs Ryckaert-Bellemans form according to the formula in the Gromacs manual)
  CB     CA     N2     H       3      8.49352   0.00000  -8.49352   0.00000   0.00000   0.00000 
  CB     CS     CT     CT      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CB     CS     CT     HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CK     CT     CT     HC      3      0.96650   2.89951   0.00000  -3.86601   0.00000   0.00000 
  CK     N*     CT     CT      3     -3.55640   2.09200   1.46440   0.00000   0.00000   0.00000 
  CK     N*     CT     OS      3     -9.41400   3.13800   6.27600   0.00000   0.00000   0.00000 
  CK     NA     CT     CT      3     -3.55640   2.09200   1.46440   0.00000   0.00000   0.00000 
  CK     NA     CT     OS      3     -9.41400   3.13800   6.27600   0.00000   0.00000   0.00000 
  CM     C      N      H       3     20.50160   0.00000 -20.50160   0.00000   0.00000   0.00000 
  CM     N      C      O       3     25.47638   0.00000 -25.47638   0.00000   0.00000   0.00000 
  CM     C=     C      O       3     30.33400  -5.23000 -25.10400   0.00000   0.00000   0.00000 
  CM     C=     C      CT      3    -10.87840  -1.67360  12.55200   0.00000   0.00000   0.00000 
  CM     C=     C      OH      3     -5.85760  -6.69440  12.55200   0.00000   0.00000   0.00000 
  CM     C=     C=     CM      3     21.73797   2.40789 -16.96612  -7.17975   0.00000   0.00000 
  CM     C=     C=     CT      3     -0.77822  -2.33467   0.00000   3.11290   0.00000   0.00000 
  CM     C=     C=     HC      3     -0.77822  -2.33467   0.00000   3.11290   0.00000   0.00000 
  CM     C=     C_2    HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CM     C=     C_2    O_2     3     30.33400  -5.23000 -25.10400   0.00000   0.00000   0.00000 
  CM     CM     C      N       3      4.18400  -4.18400   0.00000   0.00000   0.00000   0.00000 
  CM     CM     C      O       3     30.33400  -5.23000 -25.10400   0.00000   0.00000   0.00000 
  CM     CM     C      OH      3     -5.85760  -6.69440  12.55200   0.00000   0.00000   0.00000 
  CM     CM     CT     CT      3      0.52719  -6.39734  -1.69452   7.56467   0.00000   0.00000 
  CM     CM     CT     HC      3     -0.77822  -2.33467   0.00000   3.11290   0.00000   0.00000 
  CM     CM     OS     CT      3      5.23000   7.32200 -12.55200   0.00000   0.00000   0.00000 
  CM     CT     CT     CT      3      2.92880  -1.46440   0.20920  -1.67360   0.00000   0.00000 
  CM     CT     CT     HC      3      0.76567   2.29701   0.00000  -3.06269   0.00000   0.00000 
  CM     CT     OH     HO      3     -1.88280   1.88280   0.00000   0.00000   0.00000   0.00000 
  CM     OS     CT     HC      3      1.58992   4.76976   0.00000  -6.35968   0.00000   0.00000 
  CN     NA     CW     HA      3     12.55200   0.00000 -12.55200   0.00000   0.00000   0.00000 
  CO     CT     CT     CT      3      2.92880  -1.46440   0.20920  -1.67360   0.00000   0.00000 
  CO     CT     CT     HC      3      0.62760   1.88280   0.00000  -2.51040   0.00000   0.00000 
  CO     CT     CT     NT      3      3.33465  -1.55226   2.82001  -4.60240   0.00000   0.00000 
  CO     CT     OH     HO      3     -0.44350   3.83255   0.72801  -4.11705   0.00000   0.00000 
  CO     OS     CT     CT      3      1.71544   2.84512   1.04600  -5.60656   0.00000   0.00000 
  CO     OS     CT     HC      3      1.58992   4.76976   0.00000  -6.35968   0.00000   0.00000 
  C_3    CT     CT     CT      3     -9.08346   9.75709   3.45180  -4.12542   0.00000   0.00000 
  C_3    CT     CT     HC      3     -0.47070  -1.41210   0.00000   1.88280   0.00000   0.00000 
  C_3    CT_2   CT     CT      3     -9.08346   9.75709   3.45180  -4.12542   0.00000   0.00000 
  C_3    CT_2   CT     HC      3     -0.47070  -1.41210   0.00000   1.88280   0.00000   0.00000 
  C_2    CT     CT     CT      3     -4.23421   7.22159   1.90790  -4.89528   0.00000   0.00000 
  C_2    CT     CT     HC      3     -0.15899  -0.47698   0.00000   0.63596   0.00000   0.00000 
  C_2    OS     CT     CT      3     -2.19660   5.20071   0.52719  -3.53130   0.00000   0.00000 
  C_2    OS     CT     HC      3      0.41421   1.24265   0.00000  -1.65686   0.00000   0.00000 
  CT_3   N      C      O       3     25.47638   0.00000 -25.47638   0.00000   0.00000   0.00000 
  CT_3   N      C      CT      3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
  CT_3   N      C      CT_2    3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
  CT_3   N      CT_2   CT      3      6.87222  -9.94328   3.07105   0.00000   0.00000   0.00000 
  CT_3   NT     CT_2   CT      3      6.87222  -9.94328   3.07105   0.00000   0.00000   0.00000 
  CT_3   N      CT_2   HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT_3   NT     CT_2   HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT_3   CT     CT     HC      3      0.62760   1.88280   0.00000  -2.51040   0.00000   0.00000 
  CT_3   CT     CT     CT_2    3      2.92880  -1.46440   0.20920  -1.67360   0.00000   0.00000 
  CT_3   N3     CT_2   CT      3      6.87222  -9.94328   3.07105   0.00000   0.00000   0.00000 
  CT_3   N3     CT_2   HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CQ     CT     CT     HC      3      0.96650   2.89951   0.00000  -3.86601   0.00000   0.00000 
  CR     CT     CT     HC      3      0.96650   2.89951   0.00000  -3.86601   0.00000   0.00000 
  CR     N*     CT     CT      3     -3.55640   2.09200   1.46440   0.00000   0.00000   0.00000 
  CR     N*     CT     OS      3     -9.41400   3.13800   6.27600   0.00000   0.00000   0.00000 
  CR     NA     CT     CT      3     -3.55640   2.09200   1.46440   0.00000   0.00000   0.00000 
  CR     NA     CT     OS      3     -9.41400   3.13800   6.27600   0.00000   0.00000   0.00000 
  CR     NA     CW     HA      3     13.38880   0.00000 -13.38880   0.00000   0.00000   0.00000 
  CR     NA     CX     CT      3     11.71520   0.00000 -11.71520   0.00000   0.00000   0.00000 
  CR     NA     CX     CX      3     11.71520   0.00000 -11.71520   0.00000   0.00000   0.00000 
  CR     NA     CX     HA      3     13.38880   0.00000 -13.38880   0.00000   0.00000   0.00000 
  CS     CT     CT     CT      3      2.92880  -1.46440   0.20920  -1.67360   0.00000   0.00000 
  CS     CT     CT     HC      3      0.96650   2.89951   0.00000  -3.86601   0.00000   0.00000 
  CT     C      C      N       3     -0.20920   1.04600  -0.83680   0.00000   0.00000   0.00000 
  CT     C      C      O       3      2.09200   0.00000  -2.09200   0.00000   0.00000   0.00000 
  CT     C      C      CT      3     -4.81160  -1.46440   6.27600   0.00000   0.00000   0.00000 
  CT     C      C      HC      3     -1.50624  -1.67360   3.17984   0.00000   0.00000   0.00000 
  CT     C      N      H       3     20.50160   0.00000 -20.50160   0.00000   0.00000   0.00000 
  CT     C      N      CT      3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
  CT     C      N      OH      3     39.31496  -2.94344 -27.62695  -8.74456   0.00000   0.00000 
  CT     C      CT     CT      3      0.81797  -7.90567   0.60250   6.48520   0.00000   0.00000 
  CT     C      CT     HC      3      0.57530   1.72590   0.00000  -2.30120   0.00000   0.00000 
  CT     C      NC     CT      3     58.57600   0.00000 -58.57600   0.00000   0.00000   0.00000 
  CT     C      OH     HO      3     26.15000  -3.13800 -23.01200   0.00000   0.00000   0.00000 
  CT_2   C      OH     HO      3     26.15000  -3.13800 -23.01200   0.00000   0.00000   0.00000 
  CT     C      OS     CT      3     31.20637  -9.76754 -21.43881   0.00000   0.00000   0.00000 
  CT     N      C      O       3     25.47638   0.00000 -25.47638   0.00000   0.00000   0.00000 
  CT     N      C      HC      3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
  CT     N      C      OH      3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
  CT     N      C      OS      3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
