1048  4
#  i     j       k     l                  coefficients(Kcal/mol) 
  X      C      CB     X        	    0.0000000000  	7.0000000000      0.0000000000       0.00000   
  X      C      CS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      C*     CB     X        	    0.0000000000  	3.3500000000      0.0000000000       0.00000   
  X      C*     CW     X        	    0.0000000000  	13.0500000000      0.0000000000      0.00000   
  X      CA     S      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     CA     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     CB     X        	    0.0000000000  	7.0000000000      0.0000000000       0.00000   
  X      CA     CN     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     CR     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     CS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     CU     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     CW     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     NC     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CA     OS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CB     N      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CB     CB     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CB     CN     X        	    0.0000000000  	6.0000000000      0.0000000000       0.00000   
  X      CB     CS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CB     NA     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CB     NB     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CB     NC     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CK     NA     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  X      CK     NB     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  X      CK     NC     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  X      CM     CM     X        	    0.0000000000  	14.0000000000      0.0000000000      0.00000   
  X      CN     NA     X        	    0.0000000000  	3.0500000000      0.0000000000       0.00000   
  X      CQ     N      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CQ     NC     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CR     S      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CR     CS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CR     NA     X        	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  X      CR     NB     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  X      CR     NC     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CR     OS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CS     CS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CS     CW     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CU     NB     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CV     CW     X        	    0.0000000000  	10.7500000000      0.0000000000      0.00000   
  X      CV     NA     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CV     NB     X        	    0.0000000000  	4.8000000000      0.0000000000       0.00000   
  X      CW     S      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CW     CW     X        	    0.0000000000  	10.7500000000      0.0000000000      0.00000   
  X      CW     NA     X        	    0.0000000000  	2.8000000000      0.0000000000       0.00000   
  X      CW     NB     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  X      CW     OS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CY     S      X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  X      CY     CY     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  X      CZ     CZ     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  X      NA     S      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      NA     NB     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  X      NA     OS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      NB     OS     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      NC     NC     X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      OS     S      X        	    0.0000000000  	7.2500000000      0.0000000000       0.00000   
  X      CX     CX     X        	    0.0000000000  	10.7500000000      0.0000000000      0.00000   
  CT     CT     CO     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CT     CT     CO     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  HC     CM     CT     OH       	    0.0000023901  	0.0000000000      0.4679995220       0.00000   
  HC     CM     CT     OS       	    0.0000023901  	0.0000000000      0.4679995220       0.00000   
  CT     CM     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CT     CM     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CA     CA     CT     OH       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CA     CT     OS       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     NA     CB       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     NA     CW       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CT     NA     CB       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CT     NA     CK       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CT     NA     CR       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CT     NA     CW       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CB     NA     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CK     NA     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CR     NA     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CW     NA     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     N*     CM       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     N*     C        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     N*     C_2      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     N*     C_3      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     N*     CB       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CM     N*     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  C      N*     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  C_2    N*     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  C_3    N*     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CB     N*     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CK     N*     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CA     CT     NT       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CA     CT     N        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CA     CT     NA       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     OS     P      O2       	    -0.0000011950  	0.0000000000      0.5619992830       0.00000   
  C3     OS     P      O2       	    -0.0000011950  	0.0000000000      0.5619992830       0.00000   
  CT     OS     CT     N        	    -0.5000000000  	-1.5000000000      1.0000000000      0.00000   
  CT     OS     CT     N*       	    -0.5000000000  	-1.5000000000      1.0000000000      0.00000   
  H      N2     CA     N        	    0.0000000000  	2.0300000000      0.0000000000       0.00000   
  H      N2     CA     NA       	    0.0000000000  	2.0300000000      0.0000000000       0.00000   
  C      CT     CT     Cl       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CM       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CO       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     C        	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     C_2      	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CT_3     	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CZ       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     C_3      	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CB       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CR       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CV       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CW       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CX       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CS       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     C+       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C=     CM     CT     OH       	    0.5000000000  	0.0000000000      0.0000000000       0.00000   
  C=     CM     CT     OS       	    0.5000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CT     S      S        	    1.9409990440  	-0.8359990440      0.9350000000      0.00000   
  CT_2   CT     S      S        	    1.9409990440  	-0.8359990440      0.9350000000      0.00000   
  CW     CT     S      S        	    1.9409990440  	-0.8359990440      0.9350000000      0.00000   
  Cl     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CM     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CO     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  C      CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  C_2    CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CT_3   CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CZ     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  C_3    CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CB     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  C*     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CR     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CV     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CW     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CX     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CS     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  C+     CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  Cl     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CM     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CA     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CO     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CT_2   CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C      CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C_2    CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CT_3   CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CZ     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C_3    CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CB     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C*     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CR     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CV     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CW     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CX     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  CS     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  C+     CT     CT     CU       	    -2.0600000000  	-0.3129995220      0.3150000000      0.00000   
  Cl     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CM     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CA     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CO     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CT_2   CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C      CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C_2    CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CT_3   CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CZ     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C_3    CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CB     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C*     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CR     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CV     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CW     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CX     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CS     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C+     CT     CT     N2       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CM     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CT_2   CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C      CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C      CT     CT_2   NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C_2    CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CT_3   CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CZ     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C_3    CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C_3    CT     CT_2   NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CB     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C*     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C*     CT     CT_2   NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CR     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CV     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CW     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CX     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CV     CT     CT_2   NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CW     CT     CT_2   NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CX     CT     CT_2   NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  CS     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  C+     CT     CT     NT       	    2.3919980880  	-0.6739985660      0.5500000000      0.00000   
  Cl     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CM     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CO     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CT_2   CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C      CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C_2    CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CT_3   CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CZ     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C_3    CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CB     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C*     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CR     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CV     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CW     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CX     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CS     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C+     CT     CT     OH       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  Cl     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CM     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CO     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CT_2   CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C      CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C_2    CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CT_3   CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CZ     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C_3    CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CB     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C*     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CR     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CV     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CW     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CX     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  CS     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  C+     CT     CT     OS       	    1.7110002390  	-0.5000000000      0.6630007170      0.00000   
  Cl     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CM     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CA     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CO     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CT_2   CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  C      CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  C_2    CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CT_3   CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CZ     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  C_3    CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CB     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  C*     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CR     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CV     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CW     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CX     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  CS     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  C+     CT     CT     SH       	    1.8759990440  	0.0000000000      0.0000000000       0.00000   
  Cl     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CM     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CA     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CO     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CT_2   CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C_2    CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CT_3   CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CZ     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C_3    CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CB     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C*     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CR     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CV     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CW     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CX     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CS     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C+     CT     CT     C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CA     CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C      CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C_2    CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C_3    CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  C*     CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CV     CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CW     CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  CX     CT     CT_2   C_3      	    -3.1850023901  	-0.8250000000      0.4929995220      0.00000   
  Cl     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CM     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CO     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CT_2   CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C      CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C_2    CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CT_3   CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CZ     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C_3    CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CB     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C*     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CR     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CV     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CW     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CX     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  CS     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C+     CT     CT     N3       	    2.7319980880  	-0.2290009560      0.4850000000      0.00000   
  C      CT     NT     CT       	    0.4160038241  	-0.1279995220      0.6950000000      0.00000   
  C_2    CT     NT     CT       	    0.4160038241  	-0.1279995220      0.6950000000      0.00000   
  C_3    CT     NT     CT       	    0.4160038241  	-0.1279995220      0.6950000000      0.00000   
  C3     CT     NT     CT       	    0.4160038241  	-0.1279995220      0.6950000000      0.00000   
  CM     CT     OS     CT       	    0.6500000000  	-0.2500000000      0.6700000000      0.00000   
  C      CT     OS     CT       	    0.6500000000  	-0.2500000000      0.6700000000      0.00000   
  C_2    CT     OS     CT       	    0.6500000000  	-0.2500000000      0.6700000000      0.00000   
  C_3    CT     OS     CT       	    0.6500000000  	-0.2500000000      0.6700000000      0.00000   
  C      CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  C_2    CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  C_3    CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  C      CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  C_2    CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  C_3    CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CM     N*     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  C      N*     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  C_2    N*     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  C_3    N*     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  CB     N*     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  CB     NA     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  CW     NA     CT     OS       	    1.5000000000  	-1.5000000000      0.0000000000      0.00000   
  Cl     CT_2   C      N        	    1.8649952199  	0.0890009560      0.3509990440       0.00000   
  CM     CM     CT     OH       	    0.5000000000  	0.0000000000      0.0000000000       0.00000   
  CM     CM     CT     OS       	    0.5000000000  	0.0000000000      0.0000000000       0.00000   
  CT     C=     C      OH       	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     C=     C      O        	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     C=     C      O_3      	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     C=     C      O_2      	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     CM     C      OH       	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     CM     C      O        	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     CM     C      O_3      	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  CT     CM     C      O_2      	    0.9000000000  	0.2300000000      -0.5050000000      0.00000   
  HA     CW     NA     NB       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  H4     CW     NA     NB       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  CT     CW     NA     CT       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  CT     CW     NA     CN       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  CT     CW     NA     CR       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  CT     CW     NA     CW       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  CA     CW     NA     CT       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
